,0
1118,-8.865673e-05
1119,-8.845757e-05
1120,-8.8284236e-05
1121,-8.812786e-05
1122,-8.7988454e-05
1123,-8.786306e-05
1124,-8.774725e-05
1125,-8.764252e-05
1126,-8.754442e-05
1127,-8.745516e-05
1128,-8.737255e-05
1129,-8.729658e-05
1130,-8.7225024e-05
1131,-8.715643e-05
1132,-8.7093e-05
1133,-8.703546e-05
1134,-8.697719e-05
1135,-8.692482e-05
1136,-8.6874665e-05
1137,-8.6826716e-05
1138,-8.6783206e-05
1139,-8.6738946e-05
1140,-8.669912e-05
1141,-8.665855e-05
1142,-8.662241e-05
1143,-8.6585525e-05
1144,-8.655307e-05
1145,-8.651914e-05
1146,-8.648668e-05
1147,-8.6457185e-05
1148,-8.642767e-05
1149,-8.639965e-05
1150,-8.63731e-05
1151,-8.63458e-05
1152,-8.632146e-05
1153,-8.6296386e-05
1154,-8.6272776e-05
1155,-8.6249915e-05
1156,-8.622852e-05
1157,-5.65354e-05
1158,-7.397318e-05
1159,-7.509729e-05
1160,-7.724372e-05
1161,-7.814729e-05
1162,-7.893875e-05
1163,-7.948752e-05
1164,-7.993378e-05
1165,-8.029004e-05
1166,-8.058804e-05
1167,-8.08403e-05
1168,-8.1055674e-05
1169,-8.124377e-05
1170,-8.140973e-05
1171,-8.1556514e-05
1172,-8.168707e-05
1173,-8.1804355e-05
1174,-8.191056e-05
1175,-8.200794e-05
1176,-8.2097176e-05
1177,-8.217832e-05
1178,-8.225355e-05
1179,-8.232363e-05
1180,-8.238632e-05
1181,-8.2448285e-05
1182,-8.250287e-05
1183,-8.2555234e-05
1184,-8.260392e-05
1185,-8.265038e-05
1186,-8.2693165e-05
1187,-8.2733735e-05
1188,-8.277283e-05
1189,-8.280971e-05
1190,-8.2842904e-05
1191,-8.287683e-05
1192,-8.290781e-05
1193,-8.2938794e-05
1194,-8.296682e-05
1195,-8.299337e-05
1196,-0.000112690184
1197,-9.52561e-05
1198,-9.4134935e-05
1199,-9.199219e-05
1200,-9.109083e-05
1201,-9.030085e-05
1202,-8.975576e-05
1203,-8.931098e-05
1204,-8.8954715e-05
1205,-8.8658206e-05
1206,-8.840815e-05
1207,-8.8192035e-05
1208,-8.800542e-05
1209,-8.78402e-05
1210,-8.7693414e-05
1211,-8.7562854e-05
1212,-8.7444096e-05
1213,-8.733789e-05
1214,-8.7240514e-05
1215,-8.715127e-05
1216,-8.706939e-05
1217,-8.699342e-05
1218,-8.692335e-05
1219,-8.68577e-05
1220,-8.679722e-05
1221,-8.674042e-05
1222,-8.668731e-05
1223,-8.6637156e-05
