,0
1811,2017-06-06 09:00:00
1812,2017-06-06 09:15:00
1813,2017-06-06 09:30:00
1814,2017-06-06 09:45:00
1815,2017-06-06 10:00:00
1816,2017-06-06 10:15:00
1817,2017-06-06 10:30:00
1818,2017-06-06 10:45:00
1819,2017-06-06 11:00:00
1820,2017-06-06 11:15:00
1821,2017-06-06 11:30:00
1822,2017-06-06 11:45:00
1823,2017-06-06 12:00:00
1824,2017-06-06 12:15:00
1825,2017-06-06 12:30:00
1826,2017-06-06 12:45:00
1827,2017-06-06 13:00:00
1828,2017-06-06 13:15:00
1829,2017-06-06 13:30:00
1830,2017-06-06 13:45:00
1831,2017-06-06 14:00:00
1832,2017-06-06 14:15:00
1833,2017-06-06 14:30:00
1834,2017-06-06 14:45:00
1835,2017-06-06 15:00:00
1836,2017-06-06 15:15:00
1837,2017-06-06 15:30:00
1838,2017-06-06 15:45:00
1839,2017-06-06 16:00:00
1840,2017-06-06 16:15:00
1841,2017-06-06 16:30:00
1842,2017-06-06 16:45:00
1843,2017-06-06 17:00:00
1844,2017-06-06 17:15:00
1845,2017-06-06 17:30:00
1846,2017-06-06 17:45:00
1847,2017-06-06 18:00:00
1848,2017-06-06 18:15:00
1849,2017-06-06 18:30:00
1850,2017-06-06 18:45:00
1851,2017-06-06 19:00:00
1852,2017-06-06 19:15:00
1853,2017-06-06 19:30:00
1854,2017-06-06 19:45:00
1855,2017-06-06 20:00:00
1856,2017-06-06 20:15:00
1857,2017-06-06 20:30:00
1858,2017-06-06 20:45:00
1859,2017-06-06 21:00:00
1860,2017-06-06 21:15:00
1861,2017-06-06 21:30:00
1862,2017-06-06 21:45:00
1863,2017-06-06 22:00:00
1864,2017-06-06 22:15:00
1865,2017-06-06 22:30:00
1866,2017-06-06 22:45:00
1867,2017-06-06 23:00:00
1868,2017-06-06 23:15:00
1869,2017-06-06 23:30:00
1870,2017-06-06 23:45:00
1871,2017-06-07 00:00:00
1872,2017-06-07 00:15:00
1873,2017-06-07 00:30:00
1874,2017-06-07 00:45:00
1875,2017-06-07 01:00:00
1876,2017-06-07 01:15:00
1877,2017-06-07 01:30:00
1878,2017-06-07 01:45:00
1879,2017-06-07 02:00:00
1880,2017-06-07 02:15:00
1881,2017-06-07 02:30:00
1882,2017-06-07 02:45:00
1883,2017-06-07 03:00:00
1884,2017-06-07 03:15:00
1885,2017-06-07 03:30:00
1886,2017-06-07 03:45:00
1887,2017-06-07 04:00:00
1888,2017-06-07 04:15:00
1889,2017-06-07 04:30:00
1890,2017-06-07 04:45:00
1891,2017-06-07 05:00:00
1892,2017-06-07 05:15:00
1893,2017-06-07 05:30:00
1894,2017-06-07 05:45:00
1895,2017-06-07 06:00:00
1896,2017-06-07 06:15:00
1897,2017-06-07 06:30:00
1898,2017-06-07 06:45:00
1899,2017-06-07 07:00:00
1900,2017-06-07 07:15:00
1901,2017-06-07 07:30:00
1902,2017-06-07 07:45:00
1903,2017-06-07 08:00:00
1904,2017-06-07 08:15:00
1905,2017-06-07 08:30:00
1906,2017-06-07 08:45:00
1907,2017-06-07 09:00:00
1908,2017-06-07 09:15:00
1909,2017-06-07 09:30:00
1910,2017-06-07 09:45:00
1911,2017-06-07 10:00:00
1912,2017-06-07 10:15:00
1913,2017-06-07 10:30:00
1914,2017-06-07 10:45:00
1915,2017-06-07 11:00:00
1916,2017-06-07 11:15:00
1917,2017-06-07 11:30:00
1918,2017-06-07 11:45:00
1919,2017-06-07 12:00:00
1920,2017-06-07 12:15:00
1921,2017-06-07 12:30:00
1922,2017-06-07 12:45:00
1923,2017-06-07 13:00:00
1924,2017-06-07 13:15:00
1925,2017-06-07 13:30:00
1926,2017-06-07 13:45:00
1927,2017-06-07 14:00:00
1928,2017-06-07 14:15:00
1929,2017-06-07 14:30:00
1930,2017-06-07 14:45:00
1931,2017-06-07 15:00:00
1932,2017-06-07 15:15:00
1933,2017-06-07 15:30:00
1934,2017-06-07 15:45:00
1935,2017-06-07 16:00:00
1936,2017-06-07 16:15:00
1937,2017-06-07 16:30:00
1938,2017-06-07 16:45:00
1939,2017-06-07 17:00:00
1940,2017-06-07 17:15:00
1941,2017-06-07 17:30:00
1942,2017-06-07 17:45:00
1943,2017-06-07 18:00:00
1944,2017-06-07 18:15:00
1945,2017-06-07 18:30:00
1946,2017-06-07 18:45:00
1947,2017-06-07 19:00:00
1948,2017-06-07 19:15:00
1949,2017-06-07 19:30:00
1950,2017-06-07 19:45:00
1951,2017-06-07 20:00:00
1952,2017-06-07 20:15:00
1953,2017-06-07 20:30:00
1954,2017-06-07 20:45:00
1955,2017-06-07 21:00:00
1956,2017-06-07 21:15:00
1957,2017-06-07 21:30:00
1958,2017-06-07 21:45:00
1959,2017-06-07 22:00:00
1960,2017-06-07 22:15:00
1961,2017-06-07 22:30:00
1962,2017-06-07 22:45:00
1963,2017-06-07 23:00:00
1964,2017-06-07 23:15:00
1965,2017-06-07 23:30:00
1966,2017-06-07 23:45:00
1967,2017-06-08 00:00:00
1968,2017-06-08 00:15:00
1969,2017-06-08 00:30:00
1970,2017-06-08 00:45:00
1971,2017-06-08 01:00:00
1972,2017-06-08 01:15:00
1973,2017-06-08 01:30:00
1974,2017-06-08 01:45:00
1975,2017-06-08 02:00:00
1976,2017-06-08 02:15:00
1977,2017-06-08 02:30:00
1978,2017-06-08 02:45:00
1979,2017-06-08 03:00:00
1980,2017-06-08 03:15:00
1981,2017-06-08 03:30:00
1982,2017-06-08 03:45:00
1983,2017-06-08 04:00:00
1984,2017-06-08 04:15:00
1985,2017-06-08 04:30:00
1986,2017-06-08 04:45:00
1987,2017-06-08 05:00:00
1988,2017-06-08 05:15:00
1989,2017-06-08 05:30:00
1990,2017-06-08 05:45:00
1991,2017-06-08 06:00:00
1992,2017-06-08 06:15:00
1993,2017-06-08 06:30:00
1994,2017-06-08 06:45:00
1995,2017-06-08 07:00:00
1996,2017-06-08 07:15:00
1997,2017-06-08 07:30:00
1998,2017-06-08 07:45:00
1999,2017-06-08 08:00:00
2000,2017-06-08 08:15:00
2001,2017-06-08 08:30:00
2002,2017-06-08 08:45:00
2003,2017-06-08 09:00:00
2004,2017-06-08 09:15:00
2005,2017-06-08 09:30:00
2006,2017-06-08 09:45:00
2007,2017-06-08 10:00:00
2008,2017-06-08 10:15:00
2009,2017-06-08 10:30:00
2010,2017-06-08 10:45:00
2011,2017-06-08 11:00:00
2012,2017-06-08 11:15:00
2013,2017-06-08 11:30:00
2014,2017-06-08 11:45:00
2015,2017-06-08 12:00:00
2016,2017-06-08 12:15:00
2017,2017-06-08 12:30:00
2018,2017-06-08 12:45:00
2019,2017-06-08 13:00:00
2020,2017-06-08 13:15:00
2021,2017-06-08 13:30:00
2022,2017-06-08 13:45:00
2023,2017-06-08 14:00:00
2024,2017-06-08 14:15:00
2025,2017-06-08 14:30:00
2026,2017-06-08 14:45:00
2027,2017-06-08 15:00:00
2028,2017-06-08 15:15:00
2029,2017-06-08 15:30:00
2030,2017-06-08 15:45:00
2031,2017-06-08 16:00:00
2032,2017-06-08 16:15:00
2033,2017-06-08 16:30:00
2034,2017-06-08 16:45:00
2035,2017-06-08 17:00:00
2036,2017-06-08 17:15:00
2037,2017-06-08 17:30:00
2038,2017-06-08 17:45:00
2039,2017-06-08 18:00:00
2040,2017-06-08 18:15:00
2041,2017-06-08 18:30:00
2042,2017-06-08 18:45:00
2043,2017-06-08 19:00:00
2044,2017-06-08 19:15:00
2045,2017-06-08 19:30:00
2046,2017-06-08 19:45:00
2047,2017-06-08 20:00:00
2048,2017-06-08 20:15:00
2049,2017-06-08 20:30:00
2050,2017-06-08 20:45:00
2051,2017-06-08 21:00:00
2052,2017-06-08 21:15:00
2053,2017-06-08 21:30:00
2054,2017-06-08 21:45:00
2055,2017-06-08 22:00:00
2056,2017-06-08 22:15:00
2057,2017-06-08 22:30:00
2058,2017-06-08 22:45:00
2059,2017-06-08 23:00:00
2060,2017-06-08 23:15:00
2061,2017-06-08 23:30:00
2062,2017-06-08 23:45:00
2063,2017-06-09 00:00:00
2064,2017-06-09 00:15:00
2065,2017-06-09 00:30:00
2066,2017-06-09 00:45:00
2067,2017-06-09 01:00:00
2068,2017-06-09 01:15:00
2069,2017-06-09 01:30:00
2070,2017-06-09 01:45:00
2071,2017-06-09 02:00:00
2072,2017-06-09 02:15:00
2073,2017-06-09 02:30:00
2074,2017-06-09 02:45:00
2075,2017-06-09 03:00:00
2076,2017-06-09 03:15:00
2077,2017-06-09 03:30:00
2078,2017-06-09 03:45:00
2079,2017-06-09 04:00:00
2080,2017-06-09 04:15:00
2081,2017-06-09 04:30:00
2082,2017-06-09 04:45:00
2083,2017-06-09 05:00:00
2084,2017-06-09 05:15:00
2085,2017-06-09 05:30:00
2086,2017-06-09 05:45:00
2087,2017-06-09 06:00:00
2088,2017-06-09 06:15:00
2089,2017-06-09 06:30:00
2090,2017-06-09 06:45:00
2091,2017-06-09 07:00:00
2092,2017-06-09 07:15:00
2093,2017-06-09 07:30:00
2094,2017-06-09 07:45:00
2095,2017-06-09 08:00:00
2096,2017-06-09 08:15:00
2097,2017-06-09 08:30:00
2098,2017-06-09 08:45:00
2099,2017-06-09 09:00:00
2100,2017-06-09 09:15:00
2101,2017-06-09 09:30:00
2102,2017-06-09 09:45:00
2103,2017-06-09 10:00:00
2104,2017-06-09 10:15:00
2105,2017-06-09 10:30:00
2106,2017-06-09 10:45:00
2107,2017-06-09 11:00:00
2108,2017-06-09 11:15:00
2109,2017-06-09 11:30:00
2110,2017-06-09 11:45:00
2111,2017-06-09 12:00:00
2112,2017-06-09 12:15:00
2113,2017-06-09 12:30:00
2114,2017-06-09 12:45:00
2115,2017-06-09 13:00:00
2116,2017-06-09 13:15:00
2117,2017-06-09 13:30:00
2118,2017-06-09 13:45:00
2119,2017-06-09 14:00:00
2120,2017-06-09 14:15:00
2121,2017-06-09 14:30:00
2122,2017-06-09 14:45:00
2123,2017-06-09 15:00:00
2124,2017-06-09 15:15:00
2125,2017-06-09 15:30:00
2126,2017-06-09 15:45:00
2127,2017-06-09 16:00:00
2128,2017-06-09 16:15:00
2129,2017-06-09 16:30:00
2130,2017-06-09 16:45:00
2131,2017-06-09 17:00:00
2132,2017-06-09 17:15:00
2133,2017-06-09 17:30:00
2134,2017-06-09 17:45:00
2135,2017-06-09 18:00:00
2136,2017-06-09 18:15:00
2137,2017-06-09 18:30:00
2138,2017-06-09 18:45:00
2139,2017-06-09 19:00:00
2140,2017-06-09 19:15:00
2141,2017-06-09 19:30:00
2142,2017-06-09 19:45:00
2143,2017-06-09 20:00:00
2144,2017-06-09 20:15:00
2145,2017-06-09 20:30:00
2146,2017-06-09 20:45:00
2147,2017-06-09 21:00:00
2148,2017-06-09 21:15:00
2149,2017-06-09 21:30:00
2150,2017-06-09 21:45:00
2151,2017-06-09 22:00:00
2152,2017-06-09 22:15:00
2153,2017-06-09 22:30:00
2154,2017-06-09 22:45:00
2155,2017-06-09 23:00:00
2156,2017-06-09 23:15:00
2157,2017-06-09 23:30:00
2158,2017-06-09 23:45:00
2159,2017-06-10 00:00:00
2160,2017-06-10 00:15:00
2161,2017-06-10 00:30:00
2162,2017-06-10 00:45:00
2163,2017-06-10 01:00:00
2164,2017-06-10 01:15:00
2165,2017-06-10 01:30:00
2166,2017-06-10 01:45:00
2167,2017-06-10 02:00:00
2168,2017-06-10 02:15:00
2169,2017-06-10 02:30:00
2170,2017-06-10 02:45:00
2171,2017-06-10 03:00:00
2172,2017-06-10 03:15:00
2173,2017-06-10 03:30:00
2174,2017-06-10 03:45:00
2175,2017-06-10 04:00:00
2176,2017-06-10 04:15:00
2177,2017-06-10 04:30:00
2178,2017-06-10 04:45:00
2179,2017-06-10 05:00:00
2180,2017-06-10 05:15:00
2181,2017-06-10 05:30:00
2182,2017-06-10 05:45:00
2183,2017-06-10 06:00:00
2184,2017-06-10 06:15:00
2185,2017-06-10 06:30:00
2186,2017-06-10 06:45:00
2187,2017-06-10 07:00:00
2188,2017-06-10 07:15:00
2189,2017-06-10 07:30:00
2190,2017-06-10 07:45:00
2191,2017-06-10 08:00:00
2192,2017-06-10 08:15:00
2193,2017-06-10 08:30:00
2194,2017-06-10 08:45:00
2195,2017-06-10 09:00:00
2196,2017-06-10 09:15:00
2197,2017-06-10 09:30:00
2198,2017-06-10 09:45:00
2199,2017-06-10 10:00:00
2200,2017-06-10 10:15:00
2201,2017-06-10 10:30:00
2202,2017-06-10 10:45:00
2203,2017-06-10 11:00:00
2204,2017-06-10 11:15:00
2205,2017-06-10 11:30:00
2206,2017-06-10 11:45:00
2207,2017-06-10 12:00:00
2208,2017-06-10 12:15:00
2209,2017-06-10 12:30:00
2210,2017-06-10 12:45:00
2211,2017-06-10 13:00:00
2212,2017-06-10 13:15:00
2213,2017-06-10 13:30:00
2214,2017-06-10 13:45:00
2215,2017-06-10 14:00:00
2216,2017-06-10 14:15:00
2217,2017-06-10 14:30:00
2218,2017-06-10 14:45:00
2219,2017-06-10 15:00:00
2220,2017-06-10 15:15:00
2221,2017-06-10 15:30:00
2222,2017-06-10 15:45:00
2223,2017-06-10 16:00:00
2224,2017-06-10 16:15:00
2225,2017-06-10 16:30:00
2226,2017-06-10 16:45:00
2227,2017-06-10 17:00:00
2228,2017-06-10 17:15:00
2229,2017-06-10 17:30:00
2230,2017-06-10 17:45:00
2231,2017-06-10 18:00:00
2232,2017-06-10 18:15:00
2233,2017-06-10 18:30:00
2234,2017-06-10 18:45:00
2235,2017-06-10 19:00:00
2236,2017-06-10 19:15:00
2237,2017-06-10 19:30:00
2238,2017-06-10 19:45:00
2239,2017-06-10 20:00:00
2240,2017-06-10 20:15:00
2241,2017-06-10 20:30:00
2242,2017-06-10 20:45:00
2243,2017-06-10 21:00:00
2244,2017-06-10 21:15:00
2245,2017-06-10 21:30:00
2246,2017-06-10 21:45:00
2247,2017-06-10 22:00:00
2248,2017-06-10 22:15:00
2249,2017-06-10 22:30:00
2250,2017-06-10 22:45:00
2251,2017-06-10 23:00:00
2252,2017-06-10 23:15:00
2253,2017-06-10 23:30:00
2254,2017-06-10 23:45:00
2255,2017-06-11 00:00:00
2256,2017-06-11 00:15:00
2257,2017-06-11 00:30:00
2258,2017-06-11 00:45:00
2259,2017-06-11 01:00:00
2260,2017-06-11 01:15:00
2261,2017-06-11 01:30:00
2262,2017-06-11 01:45:00
2263,2017-06-11 02:00:00
2264,2017-06-11 02:15:00
2265,2017-06-11 02:30:00
2266,2017-06-11 02:45:00
2267,2017-06-11 03:00:00
2268,2017-06-11 03:15:00
2269,2017-06-11 03:30:00
2270,2017-06-11 03:45:00
2271,2017-06-11 04:00:00
2272,2017-06-11 04:15:00
2273,2017-06-11 04:30:00
2274,2017-06-11 04:45:00
2275,2017-06-11 05:00:00
2276,2017-06-11 05:15:00
2277,2017-06-11 05:30:00
2278,2017-06-11 05:45:00
2279,2017-06-11 06:00:00
2280,2017-06-11 06:15:00
2281,2017-06-11 06:30:00
2282,2017-06-11 06:45:00
2283,2017-06-11 07:00:00
2284,2017-06-11 07:15:00
2285,2017-06-11 07:30:00
2286,2017-06-11 07:45:00
2287,2017-06-11 08:00:00
2288,2017-06-11 08:15:00
2289,2017-06-11 08:30:00
2290,2017-06-11 08:45:00
2291,2017-06-11 09:00:00
2292,2017-06-11 09:15:00
2293,2017-06-11 09:30:00
2294,2017-06-11 09:45:00
2295,2017-06-11 10:00:00
2296,2017-06-11 10:15:00
2297,2017-06-11 10:30:00
2298,2017-06-11 10:45:00
2299,2017-06-11 11:00:00
2300,2017-06-11 11:15:00
2301,2017-06-11 11:30:00
2302,2017-06-11 11:45:00
2303,2017-06-11 12:00:00
2304,2017-06-11 12:15:00
2305,2017-06-11 12:30:00
2306,2017-06-11 12:45:00
2307,2017-06-11 13:00:00
2308,2017-06-11 13:15:00
2309,2017-06-11 13:30:00
2310,2017-06-11 13:45:00
2311,2017-06-11 14:00:00
2312,2017-06-11 14:15:00
2313,2017-06-11 14:30:00
2314,2017-06-11 14:45:00
2315,2017-06-11 15:00:00
2316,2017-06-11 15:15:00
2317,2017-06-11 15:30:00
2318,2017-06-11 15:45:00
2319,2017-06-11 16:00:00
2320,2017-06-11 16:15:00
2321,2017-06-11 16:30:00
2322,2017-06-11 16:45:00
2323,2017-06-11 17:00:00
2324,2017-06-11 17:15:00
2325,2017-06-11 17:30:00
2326,2017-06-11 17:45:00
2327,2017-06-11 18:00:00
2328,2017-06-11 18:15:00
2329,2017-06-11 18:30:00
2330,2017-06-11 18:45:00
2331,2017-06-11 19:00:00
2332,2017-06-11 19:15:00
2333,2017-06-11 19:30:00
2334,2017-06-11 19:45:00
2335,2017-06-11 20:00:00
2336,2017-06-11 20:15:00
2337,2017-06-11 20:30:00
2338,2017-06-11 20:45:00
2339,2017-06-11 21:00:00
2340,2017-06-11 21:15:00
2341,2017-06-11 21:30:00
2342,2017-06-11 21:45:00
2343,2017-06-11 22:00:00
2344,2017-06-11 22:15:00
2345,2017-06-11 22:30:00
2346,2017-06-11 22:45:00
2347,2017-06-11 23:00:00
2348,2017-06-11 23:15:00
2349,2017-06-11 23:30:00
2350,2017-06-11 23:45:00
2351,2017-06-12 00:00:00
2352,2017-06-12 00:15:00
2353,2017-06-12 00:30:00
2354,2017-06-12 00:45:00
2355,2017-06-12 01:00:00
2356,2017-06-12 01:15:00
2357,2017-06-12 01:30:00
2358,2017-06-12 01:45:00
2359,2017-06-12 02:00:00
2360,2017-06-12 02:15:00
2361,2017-06-12 02:30:00
2362,2017-06-12 02:45:00
2363,2017-06-12 03:00:00
2364,2017-06-12 03:15:00
2365,2017-06-12 03:30:00
2366,2017-06-12 03:45:00
2367,2017-06-12 04:00:00
2368,2017-06-12 04:15:00
2369,2017-06-12 04:30:00
2370,2017-06-12 04:45:00
2371,2017-06-12 05:00:00
2372,2017-06-12 05:15:00
2373,2017-06-12 05:30:00
2374,2017-06-12 05:45:00
2375,2017-06-12 06:00:00
2376,2017-06-12 06:15:00
2377,2017-06-12 06:30:00
2378,2017-06-12 06:45:00
2379,2017-06-12 07:00:00
2380,2017-06-12 07:15:00
2381,2017-06-12 07:30:00
2382,2017-06-12 07:45:00
2383,2017-06-12 08:00:00
2384,2017-06-12 08:15:00
2385,2017-06-12 08:30:00
2386,2017-06-12 08:45:00
2387,2017-06-12 09:00:00
2388,2017-06-12 09:15:00
2389,2017-06-12 09:30:00
2390,2017-06-12 09:45:00
2391,2017-06-12 10:00:00
2392,2017-06-12 10:15:00
2393,2017-06-12 10:30:00
2394,2017-06-12 10:45:00
2395,2017-06-12 11:00:00
2396,2017-06-12 11:15:00
2397,2017-06-12 11:30:00
2398,2017-06-12 11:45:00
2399,2017-06-12 12:00:00
2400,2017-06-12 12:15:00
2401,2017-06-12 12:30:00
2402,2017-06-12 12:45:00
2403,2017-06-12 13:00:00
2404,2017-06-12 13:15:00
2405,2017-06-12 13:30:00
2406,2017-06-12 13:45:00
2407,2017-06-12 14:00:00
2408,2017-06-12 14:15:00
2409,2017-06-12 14:30:00
2410,2017-06-12 14:45:00
2411,2017-06-12 15:00:00
2412,2017-06-12 15:15:00
2413,2017-06-12 15:30:00
2414,2017-06-12 15:45:00
2415,2017-06-12 16:00:00
2416,2017-06-12 16:15:00
2417,2017-06-12 16:30:00
2418,2017-06-12 16:45:00
2419,2017-06-12 17:00:00
2420,2017-06-12 17:15:00
2421,2017-06-12 17:30:00
2422,2017-06-12 17:45:00
2423,2017-06-12 18:00:00
2424,2017-06-12 18:15:00
2425,2017-06-12 18:30:00
2426,2017-06-12 18:45:00
2427,2017-06-12 19:00:00
2428,2017-06-12 19:15:00
2429,2017-06-12 19:30:00
2430,2017-06-12 19:45:00
2431,2017-06-12 20:00:00
2432,2017-06-12 20:15:00
2433,2017-06-12 20:30:00
2434,2017-06-12 20:45:00
2435,2017-06-12 21:00:00
2436,2017-06-12 21:15:00
2437,2017-06-12 21:30:00
2438,2017-06-12 21:45:00
2439,2017-06-12 22:00:00
2440,2017-06-12 22:15:00
2441,2017-06-12 22:30:00
2442,2017-06-12 22:45:00
2443,2017-06-12 23:00:00
2444,2017-06-12 23:15:00
2445,2017-06-12 23:30:00
2446,2017-06-12 23:45:00
2447,2017-06-13 00:00:00
2448,2017-06-13 00:15:00
2449,2017-06-13 00:30:00
2450,2017-06-13 00:45:00
2451,2017-06-13 01:00:00
2452,2017-06-13 01:15:00
2453,2017-06-13 01:30:00
2454,2017-06-13 01:45:00
2455,2017-06-13 02:00:00
2456,2017-06-13 02:15:00
2457,2017-06-13 02:30:00
2458,2017-06-13 02:45:00
2459,2017-06-13 03:00:00
2460,2017-06-13 03:15:00
2461,2017-06-13 03:30:00
2462,2017-06-13 03:45:00
2463,2017-06-13 04:00:00
2464,2017-06-13 04:15:00
2465,2017-06-13 04:30:00
2466,2017-06-13 04:45:00
2467,2017-06-13 05:00:00
2468,2017-06-13 05:15:00
2469,2017-06-13 05:30:00
2470,2017-06-13 05:45:00
2471,2017-06-13 06:00:00
2472,2017-06-13 06:15:00
2473,2017-06-13 06:30:00
2474,2017-06-13 06:45:00
2475,2017-06-13 07:00:00
2476,2017-06-13 07:15:00
2477,2017-06-13 07:30:00
2478,2017-06-13 07:45:00
2479,2017-06-13 08:00:00
2480,2017-06-13 08:15:00
2481,2017-06-13 08:30:00
2482,2017-06-13 08:45:00
2483,2017-06-13 09:00:00
2484,2017-06-13 09:15:00
2485,2017-06-13 09:30:00
2486,2017-06-13 09:45:00
2487,2017-06-13 10:00:00
2488,2017-06-13 10:15:00
2489,2017-06-13 10:30:00
2490,2017-06-13 10:45:00
2491,2017-06-13 11:00:00
2492,2017-06-13 11:15:00
2493,2017-06-13 11:30:00
2494,2017-06-13 11:45:00
2495,2017-06-13 12:00:00
2496,2017-06-13 12:15:00
2497,2017-06-13 12:30:00
2498,2017-06-13 12:45:00
2499,2017-06-13 13:00:00
2500,2017-06-13 13:15:00
2501,2017-06-13 13:30:00
2502,2017-06-13 13:45:00
2503,2017-06-13 14:00:00
2504,2017-06-13 14:15:00
2505,2017-06-13 14:30:00
2506,2017-06-13 14:45:00
2507,2017-06-13 15:00:00
2508,2017-06-13 15:15:00
2509,2017-06-13 15:30:00
2510,2017-06-13 15:45:00
2511,2017-06-13 16:00:00
2512,2017-06-13 16:15:00
2513,2017-06-13 16:30:00
2514,2017-06-13 16:45:00
2515,2017-06-13 17:00:00
2516,2017-06-13 17:15:00
2517,2017-06-13 17:30:00
2518,2017-06-13 17:45:00
2519,2017-06-13 18:00:00
2520,2017-06-13 18:15:00
2521,2017-06-13 18:30:00
2522,2017-06-13 18:45:00
2523,2017-06-13 19:00:00
2524,2017-06-13 19:15:00
2525,2017-06-13 19:30:00
2526,2017-06-13 19:45:00
2527,2017-06-13 20:00:00
2528,2017-06-13 20:15:00
2529,2017-06-13 20:30:00
2530,2017-06-13 20:45:00
2531,2017-06-13 21:00:00
2532,2017-06-13 21:15:00
2533,2017-06-13 21:30:00
2534,2017-06-13 21:45:00
2535,2017-06-13 22:00:00
2536,2017-06-13 22:15:00
2537,2017-06-13 22:30:00
2538,2017-06-13 22:45:00
2539,2017-06-13 23:00:00
2540,2017-06-13 23:15:00
2541,2017-06-13 23:30:00
2542,2017-06-13 23:45:00
2543,2017-06-14 00:00:00
2544,2017-06-14 00:15:00
2545,2017-06-14 00:30:00
2546,2017-06-14 00:45:00
2547,2017-06-14 01:00:00
2548,2017-06-14 01:15:00
2549,2017-06-14 01:30:00
2550,2017-06-14 01:45:00
2551,2017-06-14 02:00:00
2552,2017-06-14 02:15:00
2553,2017-06-14 02:30:00
2554,2017-06-14 02:45:00
2555,2017-06-14 03:00:00
2556,2017-06-14 03:15:00
2557,2017-06-14 03:30:00
2558,2017-06-14 03:45:00
2559,2017-06-14 04:00:00
2560,2017-06-14 04:15:00
2561,2017-06-14 04:30:00
2562,2017-06-14 04:45:00
2563,2017-06-14 05:00:00
2564,2017-06-14 05:15:00
2565,2017-06-14 05:30:00
2566,2017-06-14 05:45:00
2567,2017-06-14 06:00:00
2568,2017-06-14 06:15:00
2569,2017-06-14 06:30:00
2570,2017-06-14 06:45:00
2571,2017-06-14 07:00:00
2572,2017-06-14 07:15:00
2573,2017-06-14 07:30:00
2574,2017-06-14 07:45:00
2575,2017-06-14 08:00:00
2576,2017-06-14 08:15:00
2577,2017-06-14 08:30:00
2578,2017-06-14 08:45:00
2579,2017-06-14 09:00:00
2580,2017-06-14 09:15:00
2581,2017-06-14 09:30:00
2582,2017-06-14 09:45:00
2583,2017-06-14 10:00:00
2584,2017-06-14 10:15:00
2585,2017-06-14 10:30:00
2586,2017-06-14 10:45:00
2587,2017-06-14 11:00:00
2588,2017-06-14 11:15:00
2589,2017-06-14 11:30:00
2590,2017-06-14 11:45:00
2591,2017-06-14 12:00:00
2592,2017-06-14 12:15:00
2593,2017-06-14 12:30:00
2594,2017-06-14 12:45:00
2595,2017-06-14 13:00:00
2596,2017-06-14 13:15:00
2597,2017-06-14 13:30:00
2598,2017-06-14 13:45:00
2599,2017-06-14 14:00:00
2600,2017-06-14 14:15:00
2601,2017-06-14 14:30:00
2602,2017-06-14 14:45:00
2603,2017-06-14 15:00:00
2604,2017-06-14 15:15:00
2605,2017-06-14 15:30:00
2606,2017-06-14 15:45:00
2607,2017-06-14 16:00:00
2608,2017-06-14 16:15:00
2609,2017-06-14 16:30:00
2610,2017-06-14 16:45:00
2611,2017-06-14 17:00:00
2612,2017-06-14 17:15:00
2613,2017-06-14 17:30:00
2614,2017-06-14 17:45:00
2615,2017-06-14 18:00:00
2616,2017-06-14 18:15:00
2617,2017-06-14 18:30:00
2618,2017-06-14 18:45:00
2619,2017-06-14 19:00:00
2620,2017-06-14 19:15:00
2621,2017-06-14 19:30:00
2622,2017-06-14 19:45:00
2623,2017-06-14 20:00:00
2624,2017-06-14 20:15:00
2625,2017-06-14 20:30:00
2626,2017-06-14 20:45:00
2627,2017-06-14 21:00:00
2628,2017-06-14 21:15:00
2629,2017-06-14 21:30:00
2630,2017-06-14 21:45:00
2631,2017-06-14 22:00:00
2632,2017-06-14 22:15:00
2633,2017-06-14 22:30:00
2634,2017-06-14 22:45:00
2635,2017-06-14 23:00:00
2636,2017-06-14 23:15:00
2637,2017-06-14 23:30:00
2638,2017-06-14 23:45:00
2639,2017-06-15 00:00:00
2640,2017-06-15 00:15:00
2641,2017-06-15 00:30:00
2642,2017-06-15 00:45:00
2643,2017-06-15 01:00:00
2644,2017-06-15 01:15:00
2645,2017-06-15 01:30:00
2646,2017-06-15 01:45:00
2647,2017-06-15 02:00:00
2648,2017-06-15 02:15:00
2649,2017-06-15 02:30:00
2650,2017-06-15 02:45:00
2651,2017-06-15 03:00:00
2652,2017-06-15 03:15:00
2653,2017-06-15 03:30:00
2654,2017-06-15 03:45:00
2655,2017-06-15 04:00:00
2656,2017-06-15 04:15:00
2657,2017-06-15 04:30:00
2658,2017-06-15 04:45:00
2659,2017-06-15 05:00:00
2660,2017-06-15 05:15:00
2661,2017-06-15 05:30:00
2662,2017-06-15 05:45:00
2663,2017-06-15 06:00:00
2664,2017-06-15 06:15:00
2665,2017-06-15 06:30:00
2666,2017-06-15 06:45:00
2667,2017-06-15 07:00:00
2668,2017-06-15 07:15:00
2669,2017-06-15 07:30:00
2670,2017-06-15 07:45:00
2671,2017-06-15 08:00:00
2672,2017-06-15 08:15:00
2673,2017-06-15 08:30:00
2674,2017-06-15 08:45:00
2675,2017-06-15 09:00:00
2676,2017-06-15 09:15:00
2677,2017-06-15 09:30:00
2678,2017-06-15 09:45:00
2679,2017-06-15 10:00:00
2680,2017-06-15 10:15:00
2681,2017-06-15 10:30:00
2682,2017-06-15 10:45:00
2683,2017-06-15 11:00:00
2684,2017-06-15 11:15:00
